"trip_id","stop_sequence","stop_id","arrival_time","departure_time"
280,1,10,"13:30:18","14:32:22"
280,2,67,"6:46:37","18:14:47"
280,3,50,"22:23:14","18:57:1"
280,4,85,"14:33:14","12:26:57"
280,5,16,"9:28:13","9:36:4"
281,1,15,"8:1:1","5:40:34"
281,2,87,"7:21:22","13:29:6"
281,3,94,"11:32:50","20:34:23"
281,4,50,"13:57:24","18:38:23"
281,5,96,"14:11:47","10:43:52"
282,1,50,"21:27:50","21:37:26"
282,2,99,"19:24:16","6:31:58"
282,3,69,"10:20:0","23:53:5"
282,4,5,"8:3:1","10:13:9"
282,5,39,"15:29:42","15:21:22"
283,1,18,"13:18:56","18:14:47"
283,2,86,"19:39:34","7:2:18"
283,3,7,"22:21:23","8:7:59"
283,4,63,"13:34:29","19:46:46"
283,5,44,"15:24:59","18:4:1"
284,1,11,"16:5:4","12:53:17"
284,2,40,"17:2:16","21:26:20"
284,3,95,"20:29:4","6:53:40"
284,4,40,"13:4:6","10:15:33"
284,5,76,"17:17:15","15:37:0"
285,1,30,"23:16:2","17:11:46"
285,2,6,"19:23:29","17:7:33"
285,3,51,"17:6:11","17:53:43"
285,4,6,"20:59:59","5:2:58"
285,5,83,"5:45:31","7:51:57"
286,1,71,"6:44:26","10:23:9"
286,2,5,"16:56:9","21:47:26"
286,3,2,"23:21:25","13:46:50"
286,4,6,"20:39:26","13:58:11"
286,5,28,"20:46:21","14:9:0"
287,1,81,"14:6:52","6:13:54"
287,2,59,"20:24:18","22:2:45"
287,3,75,"12:4:24","22:2:23"
287,4,68,"21:22:1","10:56:59"
287,5,36,"11:3:40","5:48:43"
288,1,29,"14:50:50","8:35:57"
288,2,65,"15:43:2","9:10:22"
288,3,38,"17:55:22","18:46:2"
288,4,47,"17:11:8","17:24:43"
288,5,79,"11:17:28","13:39:58"
289,1,25,"8:35:48","17:47:23"
289,2,30,"6:21:36","16:58:11"
289,3,68,"9:11:43","10:9:13"
289,4,13,"22:26:32","22:46:54"
289,5,33,"21:36:36","22:9:55"
290,1,27,"9:22:57","6:53:36"
290,2,70,"9:38:56","20:26:0"
290,3,95,"12:41:51","10:19:37"
290,4,37,"7:46:54","12:21:9"
290,5,71,"21:9:9","6:24:40"
291,1,88,"19:17:59","10:15:52"
291,2,76,"16:6:50","9:43:37"
291,3,55,"13:22:21","23:5:40"
291,4,29,"9:57:38","22:31:55"
291,5,16,"17:13:11","17:54:2"
292,1,50,"16:3:20","20:18:44"
292,2,24,"9:29:44","14:41:30"
292,3,57,"15:48:10","18:17:13"
292,4,15,"7:1:35","20:9:58"
292,5,88,"22:58:0","16:1:2"
293,1,32,"11:4:21","16:39:10"
293,2,65,"7:12:44","11:14:44"
293,3,41,"9:6:11","9:44:28"
293,4,74,"17:13:27","8:12:19"
293,5,47,"21:50:21","16:13:43"
294,1,83,"20:17:40","8:40:35"
294,2,7,"6:56:50","14:16:2"
294,3,58,"6:0:57","19:46:18"
294,4,38,"15:35:49","9:56:44"
294,5,40,"14:40:22","14:19:45"
295,1,31,"9:38:12","17:30:10"
295,2,72,"7:40:33","14:5:12"
295,3,99,"21:14:48","11:22:34"
295,4,78,"7:2:47","23:42:31"
295,5,12,"22:51:2","16:53:0"
296,1,3,"17:28:27","13:33:55"
296,2,77,"10:56:34","18:54:53"
296,3,14,"15:16:49","19:19:48"
296,4,47,"17:59:28","15:7:30"
296,5,78,"23:35:58","8:21:16"
297,1,96,"15:11:38","11:49:38"
297,2,92,"20:14:36","18:15:52"
297,3,86,"8:22:29","6:0:6"
297,4,28,"23:55:10","19:31:58"
297,5,57,"22:19:1","23:1:21"
298,1,48,"22:3:35","15:39:13"
298,2,25,"18:45:15","14:43:14"
298,3,95,"12:23:27","19:37:53"
298,4,89,"14:51:45","16:3:42"
298,5,8,"18:40:44","17:21:59"
299,1,94,"15:36:52","10:41:30"
299,2,85,"10:30:20","17:25:46"
299,3,68,"23:10:28","17:3:10"
299,4,10,"20:32:4","12:2:31"
299,5,64,"13:2:11","23:1:23"
300,1,56,"17:27:27","14:59:7"
300,2,87,"6:17:32","7:55:7"
300,3,20,"16:7:23","22:46:43"
300,4,98,"21:32:36","9:57:12"
300,5,59,"7:19:56","17:55:13"
301,1,17,"5:31:5","8:48:24"
301,2,44,"22:5:36","16:6:37"
301,3,53,"17:24:15","10:42:21"
301,4,75,"12:54:54","22:10:49"
301,5,22,"5:35:53","14:56:4"
302,1,95,"14:37:16","10:27:45"
302,2,55,"6:5:16","15:51:47"
302,3,93,"16:12:16","9:46:7"
302,4,100,"14:29:23","16:17:22"
302,5,70,"9:6:33","9:6:8"
303,1,13,"8:42:30","11:57:37"
303,2,91,"19:4:22","13:47:57"
303,3,74,"21:16:51","10:26:49"
303,4,19,"12:24:15","17:40:15"
303,5,20,"21:18:20","17:3:59"
304,1,90,"15:54:46","8:16:2"
304,2,83,"6:52:30","19:24:25"
304,3,62,"9:57:49","19:9:27"
304,4,91,"9:12:32","12:30:9"
304,5,13,"15:13:48","5:1:47"
305,1,98,"12:5:22","7:9:10"
305,2,18,"9:21:12","15:52:10"
305,3,30,"20:15:24","18:15:30"
305,4,38,"22:26:22","8:42:58"
305,5,72,"17:51:20","15:43:11"
306,1,26,"7:21:51","19:32:7"
306,2,82,"11:48:28","12:36:28"
306,3,87,"13:15:22","23:42:30"
306,4,2,"8:19:43","8:48:12"
306,5,82,"5:8:40","8:7:13"
307,1,58,"21:43:42","11:27:24"
307,2,5,"17:10:53","16:1:57"
307,3,67,"5:44:25","14:52:17"
307,4,35,"8:31:27","11:26:1"
307,5,64,"12:29:3","7:17:17"
308,1,3,"23:23:40","11:15:48"
308,2,55,"16:25:25","9:3:41"
308,3,20,"23:52:39","20:13:3"
308,4,27,"5:0:37","21:19:32"
308,5,86,"20:49:43","17:36:56"
309,1,13,"23:21:19","16:44:33"
309,2,52,"19:15:14","8:11:28"
309,3,71,"20:21:59","8:40:3"
309,4,28,"8:4:45","19:56:28"
309,5,33,"9:57:49","9:54:10"
310,1,68,"19:1:54","22:32:24"
310,2,69,"12:12:11","19:3:31"
310,3,76,"14:35:43","10:11:10"
310,4,10,"7:5:11","16:34:8"
310,5,48,"20:5:12","10:32:58"
311,1,30,"20:48:34","19:26:58"
311,2,24,"15:36:21","23:14:31"
311,3,30,"9:49:47","15:58:12"
311,4,33,"13:59:7","6:33:31"
311,5,14,"5:2:27","23:35:15"
312,1,5,"7:53:2","23:49:3"
312,2,91,"12:5:39","17:21:33"
312,3,8,"6:41:42","21:44:16"
312,4,54,"14:12:45","17:29:46"
312,5,99,"16:5:43","8:39:46"
313,1,62,"5:48:18","5:2:21"
313,2,63,"18:39:30","8:46:40"
313,3,76,"21:24:18","12:19:57"
313,4,60,"16:18:15","20:59:51"
313,5,20,"9:20:35","7:47:51"
314,1,6,"22:38:25","20:53:7"
314,2,34,"10:14:30","9:6:31"
314,3,46,"9:51:47","22:13:41"
314,4,28,"6:23:45","18:49:18"
314,5,47,"19:29:33","17:54:46"
315,1,14,"16:25:38","10:6:45"
315,2,11,"20:52:38","14:40:3"
315,3,53,"18:16:59","5:36:26"
315,4,48,"8:30:34","7:51:45"
315,5,79,"19:22:27","13:17:1"
316,1,64,"14:32:52","18:54:21"
316,2,80,"11:10:49","9:54:21"
316,3,28,"12:35:8","7:52:36"
316,4,27,"12:12:55","9:26:40"
316,5,77,"6:53:22","5:35:11"
317,1,88,"12:8:34","20:3:1"
317,2,32,"6:29:53","6:37:7"
317,3,75,"13:18:48","17:16:28"
317,4,55,"23:17:46","10:16:12"
317,5,32,"16:21:26","5:44:4"
318,1,12,"6:26:10","16:56:14"
318,2,25,"15:35:25","7:11:40"
318,3,8,"9:39:47","12:29:2"
318,4,24,"14:45:24","15:54:48"
318,5,15,"9:59:57","21:2:37"
319,1,40,"21:10:50","10:12:51"
319,2,2,"17:33:6","22:39:4"
319,3,15,"11:10:45","11:1:55"
319,4,11,"19:26:16","23:24:38"
319,5,37,"11:36:25","13:28:2"
320,1,73,"21:8:35","6:32:42"
320,2,29,"8:26:27","14:33:26"
320,3,72,"19:50:55","12:4:6"
320,4,30,"11:38:44","18:50:54"
320,5,63,"21:8:40","12:8:3"
321,1,99,"21:37:37","18:21:28"
321,2,3,"18:35:25","23:8:24"
321,3,83,"18:2:52","7:47:38"
321,4,27,"14:56:49","6:44:39"
321,5,3,"17:57:21","14:15:2"
322,1,21,"7:35:38","23:57:25"
322,2,21,"9:7:45","16:50:41"
322,3,89,"9:5:45","7:6:11"
322,4,66,"6:30:36","11:13:55"
322,5,87,"11:56:4","11:26:2"
323,1,43,"14:15:21","9:29:19"
323,2,63,"20:21:38","7:48:32"
323,3,75,"23:53:56","11:52:45"
323,4,27,"9:10:27","19:29:3"
323,5,4,"13:47:25","22:21:14"
324,1,10,"6:52:3","6:47:49"
324,2,21,"14:23:23","22:51:12"
324,3,24,"13:48:12","7:23:58"
324,4,25,"8:20:5","23:14:12"
324,5,10,"22:50:11","14:28:58"
325,1,5,"16:10:59","19:55:58"
325,2,61,"13:47:34","6:12:20"
325,3,1,"18:6:13","22:43:0"
325,4,93,"8:19:18","16:0:47"
325,5,35,"16:27:30","23:54:32"
326,1,26,"5:1:11","6:56:3"
326,2,51,"8:27:6","18:55:8"
326,3,14,"9:8:53","9:42:14"
326,4,61,"15:58:10","12:13:8"
326,5,55,"14:17:9","9:29:2"
327,1,61,"14:18:24","22:23:26"
327,2,34,"21:42:43","14:44:6"
327,3,61,"10:32:36","9:18:28"
327,4,11,"14:40:59","6:2:53"
327,5,55,"12:40:38","12:22:26"
328,1,26,"21:12:4","7:37:46"
328,2,73,"12:8:0","17:32:46"
328,3,80,"15:15:37","15:3:12"
328,4,54,"21:18:22","21:46:55"
328,5,36,"22:36:21","10:17:21"
329,1,80,"18:11:13","6:3:58"
329,2,14,"19:3:55","17:7:59"
329,3,41,"15:48:41","21:24:51"
329,4,51,"19:8:49","23:34:56"
329,5,19,"23:7:34","21:38:59"
330,1,81,"18:12:54","19:20:31"
330,2,5,"21:28:17","23:15:1"
330,3,70,"16:18:23","22:57:18"
330,4,90,"22:59:23","12:57:12"
330,5,3,"17:31:36","15:50:7"
331,1,62,"16:37:44","14:4:24"
331,2,7,"8:14:5","22:55:41"
331,3,4,"14:50:28","8:27:38"
331,4,31,"9:57:32","14:24:6"
331,5,19,"7:32:47","8:34:14"
332,1,53,"5:54:20","5:18:48"
332,2,15,"18:38:11","13:31:30"
332,3,69,"12:8:13","22:17:12"
332,4,1,"20:13:6","6:32:55"
332,5,12,"16:48:35","18:13:57"
333,1,20,"16:36:28","18:39:4"
333,2,57,"8:8:24","20:58:26"
333,3,26,"23:20:27","23:0:29"
333,4,1,"16:28:50","14:43:23"
333,5,79,"7:24:18","16:48:52"
334,1,42,"15:27:42","10:57:53"
334,2,36,"11:58:45","20:12:12"
334,3,26,"11:24:27","14:1:18"
334,4,65,"7:8:18","15:8:50"
334,5,46,"23:20:15","11:11:25"
335,1,72,"18:34:22","21:9:30"
335,2,21,"6:49:26","5:59:10"
335,3,36,"11:12:43","9:25:22"
335,4,81,"10:27:52","10:35:48"
335,5,98,"6:33:58","22:7:11"
336,1,12,"12:32:55","9:41:39"
336,2,57,"6:42:59","7:34:37"
336,3,15,"16:15:4","20:50:57"
336,4,24,"13:7:25","18:47:51"
336,5,17,"23:34:52","23:6:33"
337,1,22,"13:52:29","22:10:5"
337,2,95,"19:24:59","7:59:23"
337,3,7,"17:38:39","6:56:48"
337,4,2,"12:56:20","19:33:48"
337,5,92,"12:8:4","23:54:11"
338,1,11,"10:31:21","12:42:58"
338,2,75,"13:23:52","11:14:57"
338,3,39,"13:27:48","20:23:7"
338,4,58,"13:13:49","9:22:25"
338,5,13,"7:37:44","21:43:25"
339,1,36,"18:48:26","19:8:47"
339,2,34,"14:21:38","19:7:37"
339,3,67,"12:17:0","10:48:53"
339,4,42,"18:29:39","15:59:44"
339,5,93,"17:45:49","15:26:47"
340,1,82,"15:2:49","22:28:47"
340,2,53,"5:29:24","7:53:4"
340,3,4,"16:28:57","10:49:55"
340,4,8,"23:36:2","22:24:39"
340,5,32,"20:47:36","16:9:52"
341,1,81,"22:24:20","10:9:8"
341,2,99,"19:8:36","19:32:28"
341,3,22,"13:57:20","21:41:10"
341,4,75,"13:9:26","11:10:58"
341,5,13,"8:15:47","23:59:37"
342,1,10,"15:22:36","15:12:35"
342,2,95,"5:41:51","22:33:46"
342,3,48,"7:9:26","14:38:45"
342,4,100,"10:54:10","6:23:27"
342,5,32,"7:19:18","5:28:10"
343,1,100,"20:47:4","14:28:0"
343,2,15,"23:44:0","8:25:59"
343,3,46,"20:9:31","19:23:47"
343,4,25,"7:37:56","14:31:37"
343,5,73,"9:50:37","23:1:38"
344,1,11,"20:30:39","18:19:18"
344,2,72,"15:8:35","8:51:5"
344,3,88,"9:17:40","5:17:53"
344,4,96,"19:30:35","9:29:38"
344,5,26,"17:16:44","23:42:25"
345,1,73,"10:9:46","8:3:56"
345,2,24,"17:52:30","21:6:57"
345,3,20,"6:21:0","16:53:51"
345,4,2,"14:12:0","8:45:30"
345,5,29,"15:26:7","19:46:36"
346,1,91,"18:49:57","7:40:5"
346,2,78,"23:46:44","19:10:14"
346,3,91,"22:46:56","14:8:53"
346,4,76,"6:48:22","17:46:14"
346,5,77,"11:31:26","5:9:57"
347,1,43,"18:46:46","18:47:46"
347,2,22,"9:15:16","10:24:39"
347,3,4,"15:50:20","17:15:57"
347,4,70,"11:47:22","9:58:26"
347,5,59,"8:47:38","7:55:46"
348,1,30,"9:48:33","6:27:53"
348,2,67,"18:45:20","6:10:27"
348,3,90,"20:27:8","13:36:4"
348,4,45,"18:34:25","18:42:46"
348,5,77,"11:16:11","16:58:41"
349,1,17,"23:36:27","23:24:46"
349,2,68,"12:43:49","19:25:12"
349,3,78,"10:59:29","18:18:36"
349,4,11,"13:28:10","20:8:2"
349,5,74,"12:38:19","5:45:3"
350,1,53,"19:51:48","13:22:48"
350,2,5,"22:54:29","22:49:1"
350,3,3,"13:6:43","11:5:39"
350,4,33,"18:29:52","19:0:41"
350,5,24,"17:18:56","12:15:49"
351,1,100,"12:48:6","15:33:9"
351,2,57,"6:57:23","23:20:41"
351,3,35,"12:27:34","6:28:35"
351,4,8,"7:23:19","16:6:5"
351,5,34,"19:29:30","13:51:58"
352,1,100,"21:12:1","15:16:50"
352,2,42,"22:38:47","18:19:51"
352,3,4,"21:32:30","16:32:30"
352,4,17,"11:12:59","21:40:35"
352,5,76,"10:29:55","19:18:33"
353,1,3,"7:42:38","14:21:30"
353,2,72,"11:14:17","9:22:41"
353,3,37,"17:51:29","10:41:8"
353,4,19,"17:21:29","18:53:1"
353,5,58,"22:35:6","21:40:53"
354,1,65,"21:41:41","15:36:47"
354,2,14,"23:14:32","20:7:30"
354,3,38,"10:15:39","20:21:16"
354,4,13,"6:15:4","19:5:35"
354,5,11,"21:26:24","9:58:2"
355,1,98,"12:8:2","6:0:46"
355,2,93,"17:23:53","16:32:53"
355,3,29,"16:12:11","21:50:28"
355,4,67,"18:18:36","16:28:55"
355,5,20,"11:2:25","7:57:4"
356,1,73,"20:17:4","11:44:58"
356,2,18,"22:3:44","17:23:10"
356,3,22,"14:25:29","6:8:37"
356,4,5,"17:49:54","14:49:52"
356,5,21,"15:19:16","20:43:15"
357,1,71,"9:31:56","16:41:37"
357,2,61,"19:47:0","10:22:42"
357,3,77,"7:0:40","22:43:30"
357,4,91,"17:56:55","13:1:8"
357,5,40,"6:13:15","21:56:6"
358,1,60,"12:51:1","12:42:52"
358,2,47,"8:36:55","22:25:26"
358,3,6,"17:1:55","21:30:4"
358,4,7,"21:20:27","5:38:30"
358,5,15,"17:32:5","5:9:34"
359,1,73,"5:39:56","17:44:40"
359,2,79,"20:16:43","15:50:21"
359,3,39,"12:42:10","8:15:55"
359,4,74,"18:31:59","12:34:41"
359,5,69,"10:58:46","7:41:34"
360,1,60,"16:17:40","12:47:35"
360,2,24,"22:11:6","7:4:26"
360,3,66,"17:32:21","12:12:2"
360,4,74,"17:39:23","5:25:0"
360,5,43,"23:14:26","23:18:20"
361,1,46,"15:42:39","16:36:54"
361,2,77,"17:17:58","18:55:5"
361,3,24,"12:26:54","6:43:56"
361,4,36,"8:8:6","21:10:32"
361,5,53,"18:43:56","9:33:15"
362,1,70,"20:41:15","15:6:20"
362,2,6,"6:57:30","16:36:22"
362,3,7,"17:28:46","20:41:1"
362,4,8,"12:19:26","14:15:50"
362,5,37,"17:8:2","19:7:47"
363,1,8,"17:47:20","21:34:1"
363,2,48,"19:28:18","5:46:40"
363,3,22,"17:46:40","15:34:10"
363,4,83,"13:47:29","10:1:41"
363,5,6,"15:6:29","20:56:34"
364,1,65,"21:38:49","15:55:46"
364,2,64,"19:32:45","16:12:27"
364,3,92,"9:26:6","13:1:49"
364,4,65,"9:54:58","21:39:28"
364,5,98,"22:25:11","8:27:7"
365,1,86,"12:0:7","17:2:10"
365,2,91,"22:12:20","10:37:41"
365,3,63,"14:36:15","11:57:43"
365,4,75,"20:5:9","20:47:43"
365,5,50,"10:22:21","22:28:54"
366,1,89,"19:1:32","20:7:47"
366,2,40,"18:35:53","12:44:58"
366,3,88,"21:2:12","15:0:39"
366,4,54,"15:31:30","23:10:46"
366,5,11,"17:52:25","12:7:52"
367,1,28,"15:10:31","11:46:8"
367,2,100,"11:46:29","7:46:42"
367,3,55,"17:18:0","8:11:19"
367,4,92,"17:29:32","23:14:32"
367,5,37,"11:13:22","12:2:12"
368,1,3,"13:2:43","13:36:21"
368,2,17,"6:22:14","5:32:21"
368,3,66,"16:40:24","9:58:38"
368,4,75,"19:24:6","10:22:19"
368,5,19,"23:37:26","10:22:56"
369,1,72,"18:38:51","12:20:48"
369,2,44,"10:18:34","10:30:54"
369,3,3,"9:25:52","23:40:5"
369,4,69,"5:33:28","21:1:13"
369,5,4,"7:1:54","18:57:45"
370,1,79,"22:37:58","22:11:31"
370,2,29,"15:24:28","17:52:25"
370,3,38,"13:3:12","12:29:6"
370,4,36,"5:39:58","21:39:23"
370,5,12,"17:53:34","15:46:42"
371,1,62,"16:42:2","6:23:21"
371,2,75,"19:52:45","6:23:10"
371,3,65,"15:1:46","5:53:43"
371,4,42,"5:8:57","11:22:47"
371,5,78,"20:33:50","9:11:12"
372,1,88,"14:15:30","21:55:3"
372,2,81,"21:39:32","16:58:44"
372,3,65,"8:31:9","18:37:2"
372,4,83,"13:58:27","7:52:34"
372,5,19,"18:30:11","23:5:32"
373,1,78,"7:46:20","16:42:59"
373,2,26,"7:36:31","9:27:53"
373,3,30,"11:53:10","20:16:18"
373,4,30,"17:23:44","16:25:12"
373,5,76,"23:10:36","11:17:28"
374,1,24,"5:16:14","23:53:17"
374,2,28,"21:22:13","23:26:26"
374,3,54,"10:47:12","15:16:54"
374,4,19,"17:53:2","22:39:14"
374,5,3,"12:57:5","10:24:16"
375,1,7,"6:32:41","7:16:52"
375,2,65,"8:15:36","19:43:27"
375,3,71,"7:17:48","12:12:58"
375,4,83,"23:34:39","22:50:30"
375,5,78,"8:47:21","8:47:55"
376,1,77,"9:25:54","16:24:10"
376,2,17,"10:11:43","10:22:19"
376,3,46,"11:25:29","9:46:39"
376,4,84,"11:37:25","6:34:22"
376,5,29,"11:55:10","16:11:10"
377,1,39,"21:12:11","14:27:15"
377,2,4,"8:31:50","7:0:25"
377,3,93,"5:14:24","10:15:55"
377,4,59,"19:11:22","13:20:4"
377,5,48,"22:5:45","7:25:7"
378,1,87,"17:35:11","8:47:19"
378,2,57,"12:29:33","17:32:2"
378,3,31,"22:14:40","7:8:47"
378,4,79,"23:50:24","18:44:24"
378,5,84,"11:10:58","16:58:23"
379,1,44,"18:47:24","15:6:43"
379,2,98,"10:34:36","6:11:16"
379,3,72,"22:34:41","21:30:51"
379,4,68,"15:19:19","11:28:13"
379,5,92,"6:39:2","5:24:49"
380,1,84,"20:38:6","13:26:16"
380,2,31,"10:37:32","17:44:16"
380,3,18,"12:40:21","22:31:35"
380,4,66,"8:6:34","17:25:48"
380,5,46,"19:25:35","9:37:22"
381,1,74,"17:20:44","14:0:27"
381,2,46,"10:10:10","5:26:53"
381,3,100,"15:41:7","8:27:6"
381,4,3,"13:32:22","20:40:45"
381,5,13,"11:21:54","21:59:10"
382,1,63,"14:40:51","10:6:43"
382,2,47,"5:1:9","13:50:58"
382,3,58,"10:13:0","18:58:27"
382,4,71,"15:51:27","11:46:33"
382,5,56,"18:20:23","23:21:56"
383,1,59,"8:10:6","22:8:6"
383,2,47,"11:54:58","15:35:1"
383,3,2,"19:20:47","22:17:34"
383,4,26,"8:32:33","6:50:16"
383,5,63,"12:52:20","18:55:56"
384,1,99,"15:58:15","18:34:14"
384,2,96,"23:10:42","9:57:35"
384,3,86,"8:13:25","14:41:37"
384,4,96,"17:21:51","13:53:45"
384,5,53,"16:26:4","5:15:59"
385,1,30,"16:7:36","6:14:37"
385,2,16,"9:19:57","15:46:22"
385,3,69,"16:59:32","15:16:44"
385,4,68,"11:39:15","19:55:4"
385,5,74,"18:42:41","12:33:54"
386,1,96,"16:50:50","14:25:4"
386,2,3,"7:46:8","6:55:15"
386,3,100,"21:57:37","18:33:50"
386,4,87,"23:3:3","13:58:14"
386,5,54,"18:25:59","13:19:2"
387,1,57,"7:0:0","16:7:52"
387,2,57,"12:32:19","12:20:10"
387,3,32,"7:18:56","21:36:55"
387,4,3,"8:21:7","20:30:4"
387,5,54,"7:30:14","23:33:26"
388,1,11,"18:26:8","8:34:17"
388,2,34,"5:11:35","6:35:36"
388,3,65,"20:40:36","16:13:42"
388,4,7,"17:17:37","7:36:12"
388,5,30,"8:56:23","9:2:7"
389,1,5,"9:15:44","19:33:39"
389,2,37,"15:4:13","14:54:22"
389,3,83,"17:8:21","22:40:5"
389,4,89,"22:40:43","20:33:29"
389,5,11,"9:19:43","12:48:11"
390,1,67,"22:57:34","23:10:42"
390,2,36,"14:21:35","19:50:57"
390,3,30,"13:32:35","13:53:4"
390,4,69,"10:18:49","17:51:47"
390,5,13,"7:11:12","23:38:39"
391,1,6,"13:48:8","22:44:41"
391,2,84,"5:7:39","7:12:0"
391,3,14,"8:46:29","23:17:35"
391,4,76,"11:51:32","5:43:27"
391,5,73,"7:57:43","11:20:2"
392,1,77,"10:33:29","17:22:6"
392,2,39,"16:50:23","16:50:20"
392,3,66,"17:43:45","12:26:32"
392,4,55,"5:47:41","11:49:50"
392,5,92,"8:30:43","14:7:47"
393,1,59,"10:46:9","11:14:36"
393,2,20,"10:3:3","16:0:58"
393,3,95,"20:40:43","7:10:11"
393,4,35,"18:24:23","21:37:9"
393,5,84,"6:33:13","23:46:41"
394,1,35,"20:22:27","5:44:55"
394,2,83,"13:26:0","9:15:45"
394,3,31,"12:20:38","8:43:32"
394,4,84,"11:47:21","17:50:21"
394,5,37,"7:2:27","23:19:36"
395,1,1,"11:30:13","13:57:45"
395,2,96,"14:28:26","20:22:59"
395,3,28,"5:59:49","18:28:43"
395,4,14,"22:4:6","17:32:9"
395,5,76,"12:9:15","11:15:1"
396,1,80,"14:15:51","7:26:8"
396,2,19,"7:38:35","15:19:55"
396,3,68,"21:28:23","10:54:9"
396,4,28,"16:8:28","7:15:29"
396,5,19,"15:14:34","5:54:0"
397,1,15,"14:53:18","12:44:48"
397,2,41,"10:21:18","9:5:24"
397,3,45,"12:13:53","17:45:50"
397,4,99,"17:26:38","23:23:4"
397,5,11,"7:57:59","10:46:47"
398,1,48,"23:29:36","6:38:36"
398,2,40,"19:45:57","7:1:53"
398,3,8,"15:39:56","12:58:55"
398,4,91,"11:24:24","11:56:49"
398,5,56,"7:38:32","8:22:31"
399,1,58,"22:26:47","12:8:3"
399,2,71,"20:59:14","15:54:48"
399,3,55,"21:51:52","10:51:22"
399,4,27,"11:0:42","13:20:0"
399,5,39,"14:33:45","5:16:31"
400,1,75,"14:7:52","16:15:54"
400,2,12,"9:51:40","16:20:54"
400,3,68,"5:27:9","5:33:21"
400,4,65,"8:24:27","7:12:33"
400,5,82,"15:33:5","23:41:58"
401,1,100,"12:38:23","18:52:59"
401,2,12,"13:46:25","13:25:9"
401,3,21,"5:30:26","19:20:3"
401,4,96,"8:31:12","13:20:41"
401,5,18,"12:16:0","12:6:31"
402,1,41,"16:28:54","12:32:8"
402,2,14,"14:34:31","7:26:55"
402,3,6,"13:17:51","7:33:40"
402,4,40,"16:39:55","10:24:16"
402,5,28,"8:30:1","23:14:3"
403,1,40,"15:52:4","20:54:31"
403,2,99,"7:54:51","21:19:57"
403,3,30,"23:52:4","8:52:6"
403,4,6,"16:51:59","8:4:24"
403,5,50,"22:4:36","18:11:56"
404,1,54,"18:39:10","8:20:32"
404,2,30,"20:51:31","11:5:11"
404,3,89,"11:57:14","19:9:8"
404,4,55,"16:21:42","18:37:0"
404,5,21,"13:14:20","18:41:31"
405,1,39,"19:1:34","17:19:3"
405,2,42,"12:56:35","18:16:8"
405,3,61,"22:4:39","22:59:14"
405,4,81,"23:23:13","23:8:55"
405,5,90,"9:20:34","18:28:27"
406,1,99,"22:35:42","15:24:6"
406,2,34,"11:9:42","21:29:58"
406,3,49,"13:19:4","23:18:57"
406,4,100,"8:32:13","18:3:51"
406,5,56,"22:5:27","13:1:50"
407,1,49,"17:29:41","16:54:5"
407,2,46,"22:29:41","13:12:29"
407,3,27,"10:38:57","13:12:56"
407,4,11,"19:49:49","16:48:53"
407,5,78,"23:9:23","11:27:27"
408,1,4,"12:53:11","23:16:2"
408,2,30,"16:36:55","15:41:31"
408,3,24,"19:12:11","9:46:4"
408,4,51,"13:59:54","15:50:3"
408,5,21,"6:8:51","7:27:29"
409,1,82,"10:14:37","11:25:15"
409,2,54,"12:27:13","13:50:20"
409,3,87,"12:33:17","10:22:25"
409,4,64,"7:1:50","11:48:37"
409,5,62,"6:44:56","10:51:50"
410,1,48,"23:53:0","18:58:44"
410,2,1,"5:42:13","10:55:38"
410,3,44,"15:54:4","22:4:39"
410,4,56,"7:0:0","12:12:9"
410,5,37,"20:35:50","22:51:6"
411,1,46,"22:20:27","5:54:57"
411,2,25,"14:35:34","10:53:59"
411,3,18,"17:34:15","14:30:44"
411,4,88,"20:33:5","8:19:8"
411,5,64,"9:6:20","23:57:11"
412,1,67,"11:19:39","17:10:9"
412,2,10,"5:59:9","8:3:53"
412,3,43,"22:50:30","18:53:8"
412,4,97,"22:52:8","6:6:12"
412,5,34,"14:39:34","20:53:51"
413,1,64,"21:2:25","11:25:0"
413,2,52,"23:42:38","22:50:46"
413,3,62,"8:43:1","16:48:13"
413,4,51,"9:16:21","22:59:54"
413,5,20,"18:59:29","11:6:21"
414,1,16,"10:15:4","16:34:13"
414,2,46,"13:16:7","14:30:35"
414,3,1,"13:10:59","5:16:57"
414,4,90,"6:32:32","5:20:3"
414,5,71,"11:3:23","22:13:7"
415,1,41,"14:54:20","7:9:49"
415,2,10,"23:12:53","17:40:21"
415,3,4,"6:58:57","20:25:13"
415,4,72,"5:15:2","17:54:49"
415,5,3,"23:53:32","12:34:39"
416,1,89,"22:12:1","10:11:20"
416,2,1,"10:3:58","8:15:18"
416,3,39,"6:18:26","18:16:54"
416,4,84,"23:1:56","9:9:44"
416,5,48,"22:42:29","18:15:43"
417,1,86,"8:52:35","13:31:14"
417,2,19,"17:38:13","11:57:4"
417,3,97,"11:5:32","6:53:4"
417,4,10,"15:36:57","22:32:28"
417,5,27,"13:40:31","19:0:58"
418,1,57,"19:14:9","7:30:10"
418,2,73,"20:17:9","6:34:31"
418,3,58,"8:57:46","17:12:5"
418,4,71,"14:41:37","23:26:18"
418,5,57,"15:9:54","7:11:33"
419,1,89,"9:1:55","22:12:28"
419,2,48,"6:12:8","23:35:31"
419,3,58,"8:28:47","13:36:44"
